;ID;KIDSDRIV;AGE;HOMEKIDS;YOJ;INCOME;PARENT1;HOME_VAL;MSTATUS;GENDER;EDUCATION;OCCUPATION;TRAVTIME;CAR_USE;BLUEBOOK;TIF;CAR_TYPE;RED_CAR;OLDCLAIM;CLM_FREQ;REVOKED;MVR_PTS;CLM_AMT;CAR_AGE;CLAIM_FLAG;URBANICITY;OG_DATA
5228;419681582;1;40;1;7;46337;FAŁSZ;178708;PRAWDA;F;Bachelors;Professional;5;Private;13720;1;Sports Car;FAŁSZ;3598;3;FAŁSZ;3;0;11;FAŁSZ;Highly Urban/ Urban;1
5229;284137091;0;46;0;11;78915;FAŁSZ;248764;FAŁSZ;F;Masters;Lawyer;41;Private;13990;5;SUV;FAŁSZ;5531;3;FAŁSZ;0;0;11;FAŁSZ;Highly Urban/ Urban;1
5230;651621441;0;43;0;10;49729;FAŁSZ;211046;FAŁSZ;F;Bachelors;Professional;49;Private;13760;4;SUV;FAŁSZ;0;0;FAŁSZ;0;1428;8;PRAWDA;Highly Urban/ Urban;1
5231;668137534;0;45;0;13;8234;FAŁSZ;0;PRAWDA;M;<High School;Student;12;Commercial;11270;7;Pickup;FAŁSZ;0;0;FAŁSZ;0;0;11,8;FAŁSZ;Highly Urban/ Urban;0
5232;42062155;0;49;0;11;65904;FAŁSZ;265782;PRAWDA;M;Bachelors;Clerical;7;Private;30910;1;Minivan;PRAWDA;0;0;FAŁSZ;2;0;5,6;FAŁSZ;Highly Urban/ Urban;0
5233;804485589;0;50;0;10;52956;FAŁSZ;158980,8;FAŁSZ;F;Bachelors;Blue Collar;35;Commercial;8370;11;SUV;FAŁSZ;2988;1;FAŁSZ;5;4890;12;PRAWDA;Highly Urban/ Urban;0
5234;691509478;0;55;0;13;60091;FAŁSZ;250327;PRAWDA;M;High School;Professional;48;Commercial;7810;1;Pickup;FAŁSZ;0;0;FAŁSZ;1;0;1;FAŁSZ;Highly Urban/ Urban;1
5235;873746806;0;26;2;11;21443;FAŁSZ;116421;PRAWDA;M;<High School;Clerical;19;Commercial;24280;6;Panel Truck;FAŁSZ;42208;1;PRAWDA;5;45985;1;PRAWDA;Highly Rural/ Rural;1
5236;788829442;0;50;0;0;0;FAŁSZ;0;FAŁSZ;M;High School;Student;29;Private;14870;1;Minivan;FAŁSZ;0;0;FAŁSZ;1;0;5;FAŁSZ;Highly Urban/ Urban;1
5237;554490000;0;57;0;8;66618;FAŁSZ;0;FAŁSZ;M;Masters;Lawyer;27;Private;18100;1;SUV;PRAWDA;0;0;FAŁSZ;1;0;17;FAŁSZ;Highly Urban/ Urban;1
5238;931221104;0;34;0;0;0;FAŁSZ;0;FAŁSZ;F;High School;Home Maker;59;Private;26550;1;Pickup;FAŁSZ;33961;1;PRAWDA;7;0;1;FAŁSZ;Highly Rural/ Rural;1
5239;552195894;0;42;0;11;27253;FAŁSZ;0;FAŁSZ;F;<High School;Clerical;25;Commercial;45360;6;Panel Truck;FAŁSZ;29919;1;PRAWDA;0;1401;7;PRAWDA;Highly Urban/ Urban;1
5240;900452000;0;26;0;6;48074;FAŁSZ;0;FAŁSZ;M;High School;Blue Collar;25;Commercial;21760;1;Van;FAŁSZ;0;0;FAŁSZ;4;0;1;FAŁSZ;Highly Urban/ Urban;1
5241;73823217;0;49;0;6;99948;FAŁSZ;248589;PRAWDA;F;Masters;Lawyer;41;Private;6800;4;SUV;FAŁSZ;0;0;FAŁSZ;1;0;1;FAŁSZ;Highly Urban/ Urban;1
5242;594819618;0;39;1;13;97870;FAŁSZ;308324;PRAWDA;F;Masters;Manager;38;Private;19670;3;Minivan;FAŁSZ;0;0;FAŁSZ;4;0;13;FAŁSZ;Highly Urban/ Urban;1
5243;373747887;0;63;0;16;141953;FAŁSZ;377925;PRAWDA;M;PhD;Doctor;35;Commercial;27570;10;Pickup;PRAWDA;0;0;FAŁSZ;0;4291;9;PRAWDA;Highly Urban/ Urban;0
5244;883074798;2;43;2;12;62638;PRAWDA;0;FAŁSZ;F;Bachelors;Professional;36;Commercial;23140;6;Pickup;FAŁSZ;7148;2;FAŁSZ;4;4665;11;PRAWDA;Highly Urban/ Urban;1
5245;848971280;0;31;2;11;93703;FAŁSZ;257486;PRAWDA;F;High School;Blue Collar;5;Commercial;29620;1;Pickup;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
5246;572435823;0;43;0;14;104258;FAŁSZ;269356;PRAWDA;M;Bachelors;Manager;19;Private;12500;1;Minivan;PRAWDA;0;0;FAŁSZ;1;0;15;FAŁSZ;Highly Urban/ Urban;1
5247;267262774;0;65;0;17;52074;FAŁSZ;220576;PRAWDA;F;Masters;Manager;28;Private;10010;1;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;22;FAŁSZ;Highly Urban/ Urban;1
5248;882027304;0;53;0;8;169259;FAŁSZ;470371;PRAWDA;M;Bachelors;Professional;28;Private;16850;4;Minivan;PRAWDA;0;0;FAŁSZ;2;0;5,8;FAŁSZ;Highly Urban/ Urban;0
5249;298800248;0;37;0;11;47554;FAŁSZ;150128;FAŁSZ;F;High School;Blue Collar;18;Private;18230;4;SUV;FAŁSZ;0;0;FAŁSZ;0;0;8;FAŁSZ;Highly Rural/ Rural;1
5250;699659067;0;50;0;10;60395;FAŁSZ;194332;PRAWDA;M;High School;Blue Collar;41;Commercial;32720;13;Panel Truck;PRAWDA;4896;1;FAŁSZ;2;0;5;FAŁSZ;Highly Urban/ Urban;1
5251;777498837;0;56;0;12;98422;FAŁSZ;217795,6;PRAWDA;M;Masters;Lawyer;5;Commercial;25200;14;Panel Truck;PRAWDA;0;0;FAŁSZ;0;0;13;FAŁSZ;Highly Urban/ Urban;0
5252;318906935;2;40;2;12;73851;PRAWDA;244529;FAŁSZ;F;Bachelors;Clerical;25;Private;14700;7;SUV;FAŁSZ;0;0;FAŁSZ;1;0;5;FAŁSZ;Highly Urban/ Urban;1
5253;823508688;0;50;0;13;74366;FAŁSZ;264375;PRAWDA;F;Bachelors;Professional;35;Private;25950;6;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;11;FAŁSZ;Highly Urban/ Urban;1
5254;45483753;0;51;0;12;217269;FAŁSZ;502389;PRAWDA;M;PhD;Lawyer;22;Private;1500;6;Minivan;PRAWDA;0;0;FAŁSZ;0;0;19;FAŁSZ;Highly Urban/ Urban;1
5255;275426485;0;55;0;6;48509;FAŁSZ;210146;PRAWDA;F;High School;Blue Collar;31;Commercial;18390;11;SUV;FAŁSZ;0;0;FAŁSZ;0;0;8;FAŁSZ;Highly Urban/ Urban;1
5256;757941423;1;36;4;0;0;PRAWDA;84199;FAŁSZ;F;High School;Home Maker;18;Private;5480;4;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
5257;597820690;0;46;0;13;9494;FAŁSZ;0;FAŁSZ;F;<High School;Home Maker;38;Private;2450;5;Sports Car;FAŁSZ;0;0;FAŁSZ;0;2572;1;PRAWDA;Highly Urban/ Urban;1
5258;112400388;0;44;2;13;38544;FAŁSZ;186304;PRAWDA;F;High School;Blue Collar;25;Private;17120;10;SUV;FAŁSZ;0;0;FAŁSZ;0;0;7,8;FAŁSZ;Highly Rural/ Rural;0
5259;417493849;0;61;0;10;62185;FAŁSZ;0;FAŁSZ;M;PhD;Blue Collar;40;Commercial;26550;1;Panel Truck;PRAWDA;4843;3;FAŁSZ;0;22951;11;PRAWDA;Highly Urban/ Urban;0
5260;521597761;0;31;1;15;20277;FAŁSZ;134375;PRAWDA;F;<High School;Clerical;5;Private;24670;1;Minivan;FAŁSZ;0;0;FAŁSZ;2;1746;1;PRAWDA;Highly Urban/ Urban;1
5261;181575170;0;47;0;12;190455;FAŁSZ;482747;PRAWDA;F;PhD;Doctor;39;Commercial;28200;7;Van;FAŁSZ;0;0;FAŁSZ;0;0;8;FAŁSZ;Highly Urban/ Urban;0
5262;964792515;1;37;2;13;64927;FAŁSZ;184518;PRAWDA;M;Masters;Blue Collar;31;Commercial;35270;6;Panel Truck;FAŁSZ;0;0;FAŁSZ;0;17425;15;PRAWDA;Highly Urban/ Urban;0
5263;792269001;0;55;0;16;71012;FAŁSZ;0;FAŁSZ;F;Masters;Home Maker;43;Private;18540;16;Sports Car;FAŁSZ;0;0;FAŁSZ;1;0;11;FAŁSZ;Highly Rural/ Rural;1
5264;644129356;0;67;0;13;45368;FAŁSZ;190399;PRAWDA;M;Bachelors;Professional;33;Private;20410;4;Minivan;PRAWDA;7445;2;FAŁSZ;5;0;13;FAŁSZ;Highly Urban/ Urban;1
5265;477927525;0;35;2;7;25273;FAŁSZ;131584;PRAWDA;F;High School;Clerical;19;Private;6740;4;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
5266;271736842;0;40;0;5;27433;FAŁSZ;0;FAŁSZ;F;Masters;Lawyer;47;Private;8240;10;SUV;FAŁSZ;0;0;FAŁSZ;3;0;14;FAŁSZ;Highly Urban/ Urban;1
5267;259950594;0;39;0;10;100474;FAŁSZ;0;FAŁSZ;F;Bachelors;Blue Collar;43;Commercial;36790;5;Van;FAŁSZ;8539;2;FAŁSZ;4;0;9;FAŁSZ;Highly Urban/ Urban;1
5268;538136251;0;43;0;12;46915;FAŁSZ;0;FAŁSZ;M;High School;Clerical;52;Private;11310;1;Pickup;FAŁSZ;0;0;PRAWDA;1;535;1;PRAWDA;Highly Urban/ Urban;1
5269;507013806;1;39;1;12;55036;FAŁSZ;187649;PRAWDA;M;High School;Manager;44;Private;30380;3;Minivan;PRAWDA;32132;3;FAŁSZ;1;0;10;FAŁSZ;Highly Urban/ Urban;1
5270;451766449;0;59;0;12;71690;FAŁSZ;228322;PRAWDA;M;Masters;Manager;29;Private;22490;6;Van;PRAWDA;0;0;FAŁSZ;0;0;22;FAŁSZ;Highly Urban/ Urban;1
5271;555695397;0;28;1;11;30189;FAŁSZ;88733;PRAWDA;F;High School;Clerical;55;Private;13430;4;SUV;FAŁSZ;0;0;FAŁSZ;0;0;10;FAŁSZ;Highly Rural/ Rural;0
5272;399867600;0;47;0;11;223259;FAŁSZ;531026;FAŁSZ;M;PhD;Doctor;36;Private;8570;4;Pickup;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Urban/ Urban;1
5273;393037472;0;49;0;6;11069;FAŁSZ;0;FAŁSZ;F;<High School;Student;60;Private;19520;4;SUV;FAŁSZ;5954;3;FAŁSZ;5;4351;3;PRAWDA;Highly Urban/ Urban;1
5274;289041210;0;51;0;9;103721;FAŁSZ;0;FAŁSZ;M;Masters;Lawyer;53;Private;14310;3;Minivan;FAŁSZ;3491;3;FAŁSZ;0;0;13;FAŁSZ;Highly Urban/ Urban;1
5275;496910387;0;43;3;0;0;FAŁSZ;0;PRAWDA;M;High School;Student;12;Commercial;14740;1;Minivan;PRAWDA;6840;3;FAŁSZ;6;0;1;FAŁSZ;Highly Urban/ Urban;1
5276;230898119;0;42;0;11;111682;FAŁSZ;0;FAŁSZ;M;<High School;Blue Collar;34;Private;14880;6;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;5;FAŁSZ;Highly Urban/ Urban;1
5277;316703824;0;44;0;13;40825;FAŁSZ;193319;PRAWDA;F;High School;Clerical;23;Private;25570;9;SUV;FAŁSZ;1019;2;FAŁSZ;0;0;1;FAŁSZ;Highly Urban/ Urban;1
5278;855884573;2;39;2;0;43483,2;FAŁSZ;99103;PRAWDA;F;High School;Home Maker;46;Private;5400;1;SUV;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;0
5279;57270211;0;57;0;9;26222;FAŁSZ;165896;PRAWDA;M;<High School;Clerical;73;Private;6800;5;Pickup;PRAWDA;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Urban/ Urban;1
5280;686534779;0;52;0;13;143242;FAŁSZ;364925;FAŁSZ;M;Bachelors;Manager;43;Commercial;23340;1;Panel Truck;PRAWDA;4749;3;FAŁSZ;5;0;10;FAŁSZ;Highly Urban/ Urban;1
5281;950352670;0;51;0;12;100205;FAŁSZ;0;FAŁSZ;M;Masters;Lawyer;5;Private;16620;4;Van;PRAWDA;32112;1;PRAWDA;6;0;12,6;FAŁSZ;Highly Urban/ Urban;0
5282;866014907;0;50;0;14;38666;FAŁSZ;136025;PRAWDA;M;High School;Professional;70;Private;26030;4;Minivan;FAŁSZ;0;0;FAŁSZ;3;0;5;FAŁSZ;Highly Urban/ Urban;1
5283;793010743;0;45;4;15;85727;FAŁSZ;256089;PRAWDA;F;Masters;Manager;47;Private;17010;6;SUV;FAŁSZ;0;0;FAŁSZ;0;0;14;FAŁSZ;Highly Urban/ Urban;1
5284;867703916;0;46;0;12;33576;FAŁSZ;213497;PRAWDA;F;High School;Clerical;30;Private;9240;10;Sports Car;FAŁSZ;4851;2;FAŁSZ;1;0;6;FAŁSZ;Highly Rural/ Rural;0
5285;962106250;0;55;0;8;86574;FAŁSZ;323469;PRAWDA;M;Masters;Manager;47;Private;17020;3;Van;PRAWDA;0;0;FAŁSZ;0;3367;18;PRAWDA;Highly Urban/ Urban;1
5286;565148583;0;46;0;13;57323;FAŁSZ;0;FAŁSZ;F;Bachelors;Professional;17;Private;11830;1;SUV;FAŁSZ;5970;3;FAŁSZ;0;0;6;FAŁSZ;Highly Urban/ Urban;1
5287;284109169;0;52;0;12;64914;FAŁSZ;236516;PRAWDA;F;Masters;Lawyer;29;Private;34280;6;Minivan;FAŁSZ;0;0;FAŁSZ;5;0;9;FAŁSZ;Highly Urban/ Urban;1
5288;484973833;1;37;2;14;11607;FAŁSZ;132755;PRAWDA;F;<High School;Clerical;11;Private;6360;1;Sports Car;FAŁSZ;4367;2;FAŁSZ;0;0;1;FAŁSZ;Highly Urban/ Urban;1
5289;621667668;0;33;1;12;119869;PRAWDA;0;FAŁSZ;F;<High School;Blue Collar;48;Commercial;23410;1;Pickup;FAŁSZ;26363;1;PRAWDA;5;8535;1;PRAWDA;Highly Urban/ Urban;1
5290;317439005;0;44;1;11;48374;FAŁSZ;268661,6;PRAWDA;M;High School;Blue Collar;48;Commercial;10740;4;Pickup;FAŁSZ;0;0;PRAWDA;0;0;8;FAŁSZ;Highly Urban/ Urban;0
5291;276708023;0;46;0;14;43283,8;FAŁSZ;0;FAŁSZ;F;<High School;Clerical;52;Private;8820;1;SUV;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;0
5292;951951164;0;32;2;12;77021;FAŁSZ;196820;PRAWDA;M;Masters;Professional;55;Commercial;10400;10;Pickup;PRAWDA;0;0;FAŁSZ;1;0;13;FAŁSZ;Highly Urban/ Urban;0
5293;338776264;1;58;2;17;100886;FAŁSZ;211630;PRAWDA;F;Bachelors;Professional;29;Private;18740;1;SUV;FAŁSZ;5108;1;FAŁSZ;9;1020;4,4;PRAWDA;Highly Rural/ Rural;0
5294;728106713;0;51;0;12;42326;FAŁSZ;164805;PRAWDA;F;Masters;Lawyer;11;Private;12660;1;Sports Car;FAŁSZ;0;0;FAŁSZ;1;0;19;FAŁSZ;Highly Urban/ Urban;1
5295;539819143;0;52;0;10;25709;FAŁSZ;128190;FAŁSZ;M;High School;Clerical;22;Commercial;10680;4;Pickup;PRAWDA;28621;1;PRAWDA;1;6835;6,4;PRAWDA;Highly Urban/ Urban;0
5296;710125256;0;46;0;9;24202;FAŁSZ;0;FAŁSZ;M;PhD;Lawyer;24;Private;17270;13;Van;PRAWDA;3475;1;FAŁSZ;4;3776;17;PRAWDA;Highly Urban/ Urban;1
5297;635033439;0;54;0;15;64548;FAŁSZ;251584;PRAWDA;M;<High School;Blue Collar;32;Commercial;16360;1;Van;PRAWDA;26281;1;PRAWDA;3;3763;1;PRAWDA;Highly Urban/ Urban;1
5298;563884496;0;33;2;14;36351;FAŁSZ;193200;PRAWDA;M;High School;Blue Collar;47;Commercial;11450;10;Pickup;PRAWDA;3647;3;FAŁSZ;3;5413;13;PRAWDA;Highly Urban/ Urban;1
5299;26285160;0;42;0;12;73232;FAŁSZ;242645;FAŁSZ;M;Bachelors;Professional;36;Private;12970;4;Minivan;FAŁSZ;44835;4;PRAWDA;5;0;10;FAŁSZ;Highly Urban/ Urban;1
5300;637531672;0;40;0;13;54475;FAŁSZ;158491;PRAWDA;M;Bachelors;Clerical;37;Private;18170;12;Van;PRAWDA;0;0;FAŁSZ;0;0;11;FAŁSZ;Highly Rural/ Rural;1
5301;337557903;0;53;0;8;42907;FAŁSZ;159304;FAŁSZ;F;Bachelors;Clerical;30;Private;12380;10;SUV;FAŁSZ;9102;3;FAŁSZ;4;0;9;FAŁSZ;Highly Urban/ Urban;1
5302;403993158;2;37;3;12;40012;FAŁSZ;200016;PRAWDA;F;High School;Professional;20;Private;9200;7;Minivan;FAŁSZ;3119;2;FAŁSZ;2;3246;1;PRAWDA;Highly Urban/ Urban;1
5303;595463329;0;53;0;10;82824;FAŁSZ;293807;FAŁSZ;M;Masters;Professional;29;Commercial;20220;7;Van;FAŁSZ;5630;1;FAŁSZ;7;0;1;FAŁSZ;Highly Urban/ Urban;1
5304;659742958;0;39;0;8;30119;FAŁSZ;157162;FAŁSZ;F;<High School;Blue Collar;12;Private;8410;7;SUV;FAŁSZ;35909;1;PRAWDA;0;0;5;FAŁSZ;Highly Urban/ Urban;1
5305;33602024;0;48;0;9;47614;FAŁSZ;0;FAŁSZ;F;High School;Home Maker;36;Private;24610;6;Pickup;FAŁSZ;0;0;FAŁSZ;0;0;9;FAŁSZ;Highly Rural/ Rural;1
5306;93868576;0;53;0;8;86541;FAŁSZ;281982;PRAWDA;M;Masters;Manager;17;Commercial;6800;1;Pickup;PRAWDA;0;0;PRAWDA;1;0;9;FAŁSZ;Highly Urban/ Urban;1
5307;474890603;1;43;2;8;69855;FAŁSZ;231275;PRAWDA;M;Bachelors;Blue Collar;65;Commercial;17430;3;Van;PRAWDA;0;0;PRAWDA;2;0;10;FAŁSZ;Highly Urban/ Urban;1
5308;230588236;0;35;0;9;74781;FAŁSZ;0;FAŁSZ;M;Masters;Lawyer;23;Private;12480;6;Minivan;PRAWDA;0;0;PRAWDA;1;0;15;FAŁSZ;Highly Urban/ Urban;1
5309;989631917;0;44;0;0;0;FAŁSZ;0;PRAWDA;M;<High School;Student;74;Private;15580;4;Minivan;PRAWDA;0;0;FAŁSZ;2;0;6;FAŁSZ;Highly Rural/ Rural;1
5310;684356943;0;35;2;14;34235;FAŁSZ;139521;PRAWDA;M;High School;Clerical;52;Private;8420;3;Pickup;FAŁSZ;0;0;PRAWDA;2;4618;6;PRAWDA;Highly Urban/ Urban;1
5311;728976743;0;44;2;0;0;PRAWDA;0;FAŁSZ;F;PhD;Doctor;39;Private;23570;1;Minivan;FAŁSZ;1380;3;FAŁSZ;3;3666;17;PRAWDA;Highly Urban/ Urban;1
5312;325809077;1;36;2;11;132953;FAŁSZ;318007;PRAWDA;F;Masters;Manager;42;Private;23840;10;Minivan;FAŁSZ;6808;2;FAŁSZ;4;0;23;FAŁSZ;Highly Urban/ Urban;1
5313;795936895;0;67;0;5;52955;FAŁSZ;208565;FAŁSZ;F;PhD;Doctor;28;Private;16990;6;SUV;FAŁSZ;7675;2;FAŁSZ;2;0;19;FAŁSZ;Highly Urban/ Urban;1
5314;155240688;0;46;0;9;177832;FAŁSZ;471670;FAŁSZ;M;PhD;Doctor;54;Private;25240;3;Minivan;PRAWDA;949;2;FAŁSZ;2;3845;14;PRAWDA;Highly Urban/ Urban;1
5315;386568792;0;48;0;14;28408;FAŁSZ;181535;PRAWDA;F;High School;Home Maker;33;Private;14280;7;SUV;FAŁSZ;0;0;FAŁSZ;3;0;1;FAŁSZ;Highly Urban/ Urban;1
5316;629744379;0;46;0;11;56467;FAŁSZ;0;FAŁSZ;F;Bachelors;Manager;37;Private;12710;4;SUV;FAŁSZ;0;0;FAŁSZ;0;0;12;FAŁSZ;Highly Urban/ Urban;1
5317;509937039;0;50;0;14;7751;FAŁSZ;140665;PRAWDA;F;Masters;Home Maker;22;Private;8930;1;Minivan;FAŁSZ;0;0;FAŁSZ;2;0;17;FAŁSZ;Highly Rural/ Rural;1
5318;911091980;0;56;0;7;1336;FAŁSZ;108929;FAŁSZ;M;Masters;Manager;28;Private;17350;1;Van;PRAWDA;0;0;FAŁSZ;0;0;12;FAŁSZ;Highly Urban/ Urban;1
5319;88757083;0;51;0;13;42383;FAŁSZ;185747;PRAWDA;M;Masters;Lawyer;30;Private;24350;1;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;15;FAŁSZ;Highly Urban/ Urban;1
5320;410699921;0;41;0;12,6;88508;FAŁSZ;231286;PRAWDA;M;Bachelors;Professional;85;Private;21050;1;Van;FAŁSZ;0;0;FAŁSZ;0;0;9;FAŁSZ;Highly Rural/ Rural;0
5321;740230736;0;48;0;0;0;FAŁSZ;43512;PRAWDA;F;Masters;Home Maker;50;Private;7970;1;Sports Car;FAŁSZ;0;0;FAŁSZ;2;0;20;FAŁSZ;Highly Rural/ Rural;0
5322;969801584;1;45;1;14;26156;FAŁSZ;179165;PRAWDA;F;Bachelors;Professional;48;Private;11810;1;Minivan;FAŁSZ;0;0;FAŁSZ;5;0;10;FAŁSZ;Highly Urban/ Urban;1
5323;801260359;0;47;0;12;40875;FAŁSZ;179476;PRAWDA;M;Masters;Professional;64;Private;21800;1;Van;PRAWDA;3397;3;FAŁSZ;4;0;15;FAŁSZ;Highly Urban/ Urban;1
5324;212055004;0;50;0;0;0;FAŁSZ;143310,8;PRAWDA;M;PhD;Manager;26;Private;1500;9;Minivan;PRAWDA;39250;1;PRAWDA;2;0;12;FAŁSZ;Highly Urban/ Urban;0
5325;499834566;0;32;0;12;86380;FAŁSZ;104636,6;PRAWDA;M;Bachelors;Manager;47;Commercial;28710;6;Panel Truck;FAŁSZ;0;0;FAŁSZ;0;0;8;FAŁSZ;Highly Urban/ Urban;0
5326;656567622;1;43;1;13;78288;FAŁSZ;316436;PRAWDA;M;High School;Professional;31;Private;15380;5;Minivan;PRAWDA;0;0;FAŁSZ;1;4475;8;PRAWDA;Highly Urban/ Urban;1
5327;936978233;0;43;1;4;82795;PRAWDA;0;FAŁSZ;M;Bachelors;Blue Collar;40;Commercial;8460;1;Pickup;PRAWDA;8844;2;FAŁSZ;7;2707;7;PRAWDA;Highly Urban/ Urban;1
5328;576099599;0;49;0;9,6;214180;FAŁSZ;0;FAŁSZ;M;Masters;Manager;19;Commercial;27820;7;Panel Truck;PRAWDA;4872;1;FAŁSZ;2;0;17;FAŁSZ;Highly Urban/ Urban;0
5329;443254130;0;50;0;10;216924;FAŁSZ;0;FAŁSZ;F;PhD;Lawyer;6;Private;6500;6;SUV;FAŁSZ;27369;2;PRAWDA;5;7981;12;PRAWDA;Highly Urban/ Urban;1
5330;327269371;0;39;0;0;0;FAŁSZ;101305;PRAWDA;F;High School;Home Maker;27;Private;6320;1;SUV;FAŁSZ;0;0;FAŁSZ;4;0;6;FAŁSZ;Highly Urban/ Urban;1
5331;71826861;0;35;2;14;154247;FAŁSZ;387192;PRAWDA;F;Bachelors;Professional;45;Commercial;23940;9;Pickup;FAŁSZ;0;0;FAŁSZ;2;0;9;FAŁSZ;Highly Urban/ Urban;1
5332;767748589;0;47;0;10;28600;FAŁSZ;0;FAŁSZ;F;Bachelors;Professional;28;Private;8830;4;Sports Car;FAŁSZ;31567;2;PRAWDA;3;2190;10;PRAWDA;Highly Urban/ Urban;1
5333;992927524;2;37;3;0;0;FAŁSZ;0;PRAWDA;F;High School;Student;38;Commercial;1500;6;SUV;FAŁSZ;17372;3;PRAWDA;4;0;6;FAŁSZ;Highly Rural/ Rural;1
5334;531749900;0;58;0;10;46946;FAŁSZ;247003;FAŁSZ;M;Masters;Lawyer;22;Private;16860;6;Van;PRAWDA;28158;2;PRAWDA;3;0;13;FAŁSZ;Highly Urban/ Urban;1
5335;844097212;1;37;3;10;28284;FAŁSZ;112574;PRAWDA;F;High School;Clerical;49;Private;7810;6;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Urban/ Urban;1
5336;944945563;1;40;2;14;57005;FAŁSZ;123204;PRAWDA;M;<High School;Blue Collar;33;Commercial;7530;4;Pickup;PRAWDA;0;0;PRAWDA;2;0;1;FAŁSZ;Highly Rural/ Rural;0
5337;177579308;0;28;1;13;28383;FAŁSZ;133622;PRAWDA;M;<High School;Clerical;26;Private;5180;14;Pickup;PRAWDA;0;0;FAŁSZ;1;0;1;FAŁSZ;Highly Urban/ Urban;1
5338;528306130;0;47;0;0;0;FAŁSZ;0;FAŁSZ;F;<High School;Student;5;Private;1500;6;SUV;FAŁSZ;5886;1;FAŁSZ;0;2222;11,6;PRAWDA;Highly Urban/ Urban;0
5339;63781530;0;51;0;13;53323;FAŁSZ;233408;PRAWDA;F;Bachelors;Professional;8;Private;11930;10;SUV;FAŁSZ;0;0;FAŁSZ;1;0;8;FAŁSZ;Highly Urban/ Urban;1
5340;956452578;0;36;2;12;115701;PRAWDA;0;FAŁSZ;M;Bachelors;Manager;37;Private;17070;1;Minivan;PRAWDA;6297;2;FAŁSZ;0;0;1;FAŁSZ;Highly Urban/ Urban;1
5341;38364306;0;48;0;11;47354;FAŁSZ;171779;PRAWDA;F;High School;Clerical;5;Private;11040;4;SUV;FAŁSZ;3901;3;FAŁSZ;1;0;1;FAŁSZ;Highly Urban/ Urban;1
5342;823684694;0;45;0;9;20188;FAŁSZ;0;FAŁSZ;F;<High School;Clerical;38;Private;14200;1;SUV;FAŁSZ;1310;1;FAŁSZ;7;4286;6;PRAWDA;Highly Urban/ Urban;1
5343;277086086;0;47;0;11;28808;FAŁSZ;0;FAŁSZ;M;High School;Student;6;Commercial;8770;1;Minivan;FAŁSZ;0;0;PRAWDA;4;5499;8;PRAWDA;Highly Urban/ Urban;1
5344;751270923;0;47;0;15;44366;FAŁSZ;181082;PRAWDA;M;High School;Blue Collar;26;Commercial;13840;4;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;7;FAŁSZ;Highly Urban/ Urban;1
5345;83485213;0;49;0;14;21494;FAŁSZ;145029;PRAWDA;F;<High School;Blue Collar;50;Commercial;16860;1;SUV;FAŁSZ;0;0;FAŁSZ;0;0;4;FAŁSZ;Highly Rural/ Rural;1
5346;592025680;0;49;0;12;122433;FAŁSZ;0;FAŁSZ;F;<High School;Blue Collar;19;Private;19300;5;SUV;FAŁSZ;10846;2;FAŁSZ;5;0;9;FAŁSZ;Highly Urban/ Urban;1
5347;278452834;0;46;0;10;82618,2;FAŁSZ;288592;PRAWDA;M;Masters;Lawyer;7;Private;6100;11;Pickup;FAŁSZ;0;0;FAŁSZ;0;0;15;FAŁSZ;Highly Urban/ Urban;0
5348;578571131;0;38;0;9;30822;FAŁSZ;125424;FAŁSZ;M;High School;Clerical;33;Commercial;20060;1;Van;FAŁSZ;0;0;FAŁSZ;1;0;4;FAŁSZ;Highly Urban/ Urban;1
5349;22340563;1;42;3;17;23759;FAŁSZ;151636;PRAWDA;M;High School;Clerical;66;Private;12420;6;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
5350;376722383;0;42;0;11;106538;FAŁSZ;0;FAŁSZ;F;PhD;Home Maker;57;Private;27470;4;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;11,4;FAŁSZ;Highly Rural/ Rural;0
5351;469123359;0;48;0;12;34669;FAŁSZ;146134;PRAWDA;M;High School;Clerical;42;Commercial;8630;1;Pickup;FAŁSZ;2499;3;FAŁSZ;1;4433;1;PRAWDA;Highly Urban/ Urban;1
